Product_ID,Category,Sub_Category,Brand,Product_Name,Price,Discount,Final_Price,Stock,Sold_Quantity,Rating,Reviews,Supplier,Purchase_Cost,Profit,Expiry_Date,Manufacturing_Date,Warehouse_Location,Shelf_Number,Customer_Age,Customer_Gender,Customer_Type,Payment_Method,Transaction_ID,Order_Status,Delivery_Time,Return_Status,Employee_ID,Shift,Feedback
P4182,Clothing,Shirt,LG,Item_A,1399,42,811.42,31,67,4.8,399,Supplier_A,820,-8.58,9/18/2033,9/17/2032,Location_B,3,64,Male,Regular,Credit Card,T53182,Pending,5,Not Returned,742,Evening,Bad
P4183,Furniture,Mobile,Nike,Item_B,1936,28,1393.92,95,58,1.8,408,Supplier_B,2610,-1216.08,9/19/2033,9/18/2032,Location_A,28,62,Male,Regular,Mobile Payment,T53183,Pending,9,Not Returned,180,Night,Good
P4184,Electronics,Shirt,LG,Item_D,4840,15,4114,98,85,3,370,Supplier_C,2608,1506,9/20/2033,9/19/2032,Location_A,39,56,Female,VIP,Cash,T53184,Completed,6,Returned,837,Evening,Good
P4185,Toys,Shirt,LG,Item_B,4105,22,3201.9,32,48,1.6,380,Supplier_A,2133,1068.9,9/21/2033,9/20/2032,Location_C,5,32,Male,Regular,Credit Card,T53185,Completed,3,Not Returned,478,Evening,Bad
P4186,Electronics,Laptop,LG,Item_B,3934,10,3540.6,119,44,3.6,320,Supplier_B,2649,891.6,9/22/2033,9/21/2032,Location_C,23,22,Male,New,Cash,T53186,Cancelled,3,Returned,941,Morning,Bad
P4187,Groceries,Laptop,Apple,Item_B,1061,48,551.72,152,33,2.8,188,Supplier_A,2308,-1756.28,9/23/2033,9/22/2032,Location_B,36,46,Male,New,Cash,T53187,Completed,3,Returned,677,Evening,Good
P4188,Toys,Chairs,Samsung,Item_C,1413,15,1201.05,150,4,4.9,97,Supplier_C,1652,-450.95,9/24/2033,9/23/2032,Location_B,10,60,Female,VIP,Mobile Payment,T53188,Pending,6,Not Returned,630,Night,Good
P4189,Electronics,Vegetables,LG,Item_B,1331,47,705.43,14,61,1.4,176,Supplier_C,2258,-1552.57,9/25/2033,9/24/2032,Location_A,2,49,Female,New,Credit Card,T53189,Cancelled,4,Returned,266,Evening,Bad
P4190,Furniture,Shirt,Apple,Item_A,4808,2,4711.84,182,87,3.5,159,Supplier_A,504,4207.84,9/26/2033,9/25/2032,Location_A,22,29,Female,VIP,Credit Card,T53190,Cancelled,12,Returned,542,Morning,Bad
P4191,Clothing,Vegetables,Sony,Item_A,3913,3,3795.61,174,75,3.1,145,Supplier_A,3970,-174.39,9/27/2033,9/26/2032,Location_A,14,43,Female,Regular,Credit Card,T53191,Cancelled,6,Not Returned,507,Night,Bad
P4192,Electronics,Laptop,Sony,Item_A,944,23,726.88,187,92,2.3,450,Supplier_B,1040,-313.12,9/28/2033,9/27/2032,Location_B,18,63,Female,VIP,Mobile Payment,T53192,Pending,5,Returned,380,Morning,Average
P4193,Furniture,Mobile,Sony,Item_D,3190,32,2169.2,51,47,3.3,60,Supplier_A,555,1614.2,9/29/2033,9/28/2032,Location_B,31,37,Female,New,Mobile Payment,T53193,Cancelled,1,Returned,939,Morning,Bad
P4194,Clothing,Chairs,Apple,Item_D,3717,22,2899.26,39,62,2.5,393,Supplier_C,120,2779.26,9/30/2033,9/29/2032,Location_C,14,56,Female,VIP,Credit Card,T53194,Completed,2,Returned,791,Night,Average
P4195,Electronics,Mobile,Samsung,Item_D,3426,29,2432.46,64,35,2.9,397,Supplier_B,2153,279.46,10/1/2033,9/30/2032,Location_A,10,53,Female,New,Mobile Payment,T53195,Pending,9,Returned,991,Morning,Bad
P4196,Toys,Laptop,Apple,Item_D,4516,34,2980.56,133,66,4.2,79,Supplier_A,3792,-811.44,10/2/2033,10/1/2032,Location_B,37,66,Male,VIP,Mobile Payment,T53196,Completed,11,Not Returned,174,Night,Bad
P4197,Clothing,Mobile,Samsung,Item_C,2791,6,2623.54,153,99,1.6,74,Supplier_A,1594,1029.54,10/3/2033,10/2/2032,Location_B,21,45,Male,VIP,Mobile Payment,T53197,Completed,6,Not Returned,699,Night,Good
P4198,Electronics,Mobile,LG,Item_B,1766,39,1077.26,19,39,4.1,332,Supplier_A,792,285.26,10/4/2033,10/3/2032,Location_A,13,47,Female,New,Mobile Payment,T53198,Cancelled,8,Returned,244,Morning,Good
P4199,Furniture,Shirt,LG,Item_C,1815,46,980.1,135,35,1.3,108,Supplier_C,1656,-675.9,10/5/2033,10/4/2032,Location_B,13,55,Male,VIP,Cash,T53199,Pending,7,Not Returned,454,Evening,Average
P4200,Furniture,Chairs,Apple,Item_B,1968,13,1712.16,80,63,1.3,407,Supplier_C,352,1360.16,10/6/2033,10/5/2032,Location_A,41,19,Male,New,Cash,T53200,Completed,5,Returned,525,Evening,Bad
P4201,Electronics,Shirt,Apple,Item_D,2612,16,2194.08,196,34,3.8,38,Supplier_A,798,1396.08,10/7/2033,10/6/2032,Location_A,10,41,Male,New,Cash,T53201,Cancelled,11,Returned,470,Evening,Bad
P4202,Electronics,Chairs,Apple,Item_B,3686,47,1953.58,42,2,4.5,122,Supplier_C,2850,-896.42,10/8/2033,10/7/2032,Location_C,8,48,Female,New,Mobile Payment,T53202,Cancelled,14,Returned,337,Evening,Good
P4203,Furniture,Shirt,Samsung,Item_D,2101,23,1617.77,141,96,2.6,137,Supplier_B,1127,490.77,10/9/2033,10/8/2032,Location_C,9,38,Male,VIP,Cash,T53203,Cancelled,9,Returned,454,Night,Average
P4204,Furniture,Laptop,Nike,Item_B,3256,43,1855.92,175,46,4.1,401,Supplier_A,1871,-15.08,10/10/2033,10/9/2032,Location_C,25,60,Female,New,Credit Card,T53204,Pending,5,Returned,500,Morning,Good
P4205,Groceries,Mobile,Samsung,Item_B,1681,20,1344.8,52,83,2.1,197,Supplier_C,761,583.8,10/11/2033,10/10/2032,Location_A,36,65,Female,New,Cash,T53205,Cancelled,8,Not Returned,387,Morning,Good
P4206,Electronics,Shirt,LG,Item_D,3945,27,2879.85,66,24,4.7,239,Supplier_C,3739,-859.15,10/12/2033,10/11/2032,Location_C,49,23,Female,Regular,Credit Card,T53206,Pending,11,Not Returned,156,Morning,Bad
P4207,Electronics,Laptop,LG,Item_D,104,23,80.08,156,30,2.4,106,Supplier_C,1505,-1424.92,10/13/2033,10/12/2032,Location_A,5,42,Male,VIP,Mobile Payment,T53207,Cancelled,4,Not Returned,531,Morning,Good
P4208,Electronics,Shirt,Nike,Item_C,3238,35,2104.7,68,88,3.2,444,Supplier_C,106,1998.7,10/14/2033,10/13/2032,Location_A,46,24,Male,VIP,Mobile Payment,T53208,Pending,11,Returned,690,Morning,Bad
P4209,Electronics,Laptop,Apple,Item_D,854,31,589.26,115,73,4.8,413,Supplier_A,3057,-2467.74,10/15/2033,10/14/2032,Location_C,42,21,Female,Regular,Mobile Payment,T53209,Completed,14,Returned,883,Morning,Good
P4210,Clothing,Vegetables,Samsung,Item_C,4076,31,2812.44,197,38,2.5,74,Supplier_C,3501,-688.56,10/16/2033,10/15/2032,Location_B,17,37,Male,VIP,Credit Card,T53210,Completed,9,Returned,465,Evening,Average
P4211,Toys,Shirt,Apple,Item_C,4002,11,3561.78,152,61,1.9,218,Supplier_B,3189,372.78,10/17/2033,10/16/2032,Location_B,39,57,Male,VIP,Cash,T53211,Completed,10,Not Returned,220,Evening,Good
P4212,Groceries,Laptop,LG,Item_D,3878,16,3257.52,67,69,1.5,215,Supplier_A,3335,-77.48,10/18/2033,10/17/2032,Location_B,23,37,Female,Regular,Mobile Payment,T53212,Completed,3,Not Returned,420,Evening,Average
P4213,Electronics,Mobile,Nike,Item_A,4284,47,2270.52,122,33,4.7,359,Supplier_B,3454,-1183.48,10/19/2033,10/18/2032,Location_C,26,26,Female,VIP,Credit Card,T53213,Completed,10,Not Returned,157,Evening,Bad
P4214,Groceries,Mobile,Samsung,Item_C,3783,25,2837.25,105,98,3.1,438,Supplier_B,338,2499.25,10/20/2033,10/19/2032,Location_B,8,45,Male,VIP,Credit Card,T53214,Completed,3,Returned,350,Night,Bad
P4215,Furniture,Mobile,Sony,Item_C,4302,30,3011.4,188,66,2.5,41,Supplier_B,2984,27.4,10/21/2033,10/20/2032,Location_A,40,68,Male,New,Mobile Payment,T53215,Pending,6,Returned,813,Morning,Average
P4216,Furniture,Chairs,Sony,Item_B,3304,5,3138.8,188,87,2.3,419,Supplier_A,1883,1255.8,10/22/2033,10/21/2032,Location_A,46,68,Female,New,Mobile Payment,T53216,Completed,11,Returned,790,Night,Average
P4217,Furniture,Vegetables,Samsung,Item_C,3229,7,3002.97,33,0,1.7,44,Supplier_A,935,2067.97,10/23/2033,10/22/2032,Location_A,36,56,Female,VIP,Cash,T53217,Pending,6,Returned,676,Evening,Bad
P4218,Electronics,Mobile,Sony,Item_A,2575,22,2008.5,190,75,1.9,157,Supplier_B,1987,21.5,10/24/2033,10/23/2032,Location_A,8,64,Male,VIP,Credit Card,T53218,Cancelled,2,Not Returned,474,Night,Bad
P4219,Clothing,Vegetables,LG,Item_A,2455,6,2307.7,118,64,1.4,324,Supplier_B,2807,-499.3,10/25/2033,10/24/2032,Location_B,19,57,Female,New,Mobile Payment,T53219,Pending,9,Returned,483,Evening,Average
P4220,Electronics,Vegetables,Sony,Item_B,1574,12,1385.12,127,48,3.7,458,Supplier_A,705,680.12,10/26/2033,10/25/2032,Location_B,13,37,Male,VIP,Mobile Payment,T53220,Cancelled,8,Not Returned,184,Evening,Good
P4221,Furniture,Shirt,Samsung,Item_A,3837,20,3069.6,104,81,1.5,401,Supplier_C,3913,-843.4,10/27/2033,10/26/2032,Location_C,25,34,Female,VIP,Mobile Payment,T53221,Pending,4,Not Returned,719,Morning,Good
P4222,Furniture,Chairs,Apple,Item_B,3158,26,2336.92,151,49,1.6,148,Supplier_C,99,2237.92,10/28/2033,10/27/2032,Location_A,30,19,Female,New,Cash,T53222,Pending,10,Returned,888,Evening,Bad
P4223,Groceries,Chairs,LG,Item_D,1346,18,1103.72,79,7,2.2,22,Supplier_B,780,323.72,10/29/2033,10/28/2032,Location_A,49,25,Male,Regular,Cash,T53223,Completed,4,Not Returned,361,Morning,Average
P4224,Groceries,Laptop,Nike,Item_A,2317,46,1251.18,2,77,3.9,282,Supplier_A,3755,-2503.82,10/30/2033,10/29/2032,Location_A,22,31,Male,VIP,Mobile Payment,T53224,Pending,2,Returned,188,Evening,Bad
P4225,Groceries,Mobile,Apple,Item_A,2991,1,2961.09,124,16,4.6,298,Supplier_A,2682,279.09,10/31/2033,10/30/2032,Location_B,28,43,Female,Regular,Mobile Payment,T53225,Pending,4,Returned,886,Morning,Good
P4226,Electronics,Vegetables,LG,Item_C,2495,45,1372.25,194,76,3.7,413,Supplier_B,2005,-632.75,11/1/2033,10/31/2032,Location_C,45,24,Female,VIP,Credit Card,T53226,Pending,12,Returned,788,Morning,Good
P4227,Electronics,Laptop,Nike,Item_B,321,24,243.96,28,66,1.5,100,Supplier_B,697,-453.04,11/2/2033,11/1/2032,Location_A,21,44,Male,Regular,Cash,T53227,Pending,13,Returned,258,Morning,Average
P4228,Furniture,Laptop,Sony,Item_A,4414,32,3001.52,88,26,2.5,400,Supplier_C,85,2916.52,11/3/2033,11/2/2032,Location_C,15,37,Male,New,Mobile Payment,T53228,Pending,12,Returned,225,Morning,Bad
P4229,Clothing,Chairs,Sony,Item_C,2114,0,2114,97,28,1.9,78,Supplier_A,1650,464,11/4/2033,11/3/2032,Location_A,38,55,Female,Regular,Cash,T53229,Completed,6,Returned,827,Evening,Good
P4230,Groceries,Vegetables,Apple,Item_D,1951,41,1151.09,159,17,1.7,170,Supplier_C,1825,-673.91,11/5/2033,11/4/2032,Location_C,3,58,Female,New,Credit Card,T53230,Completed,8,Not Returned,273,Morning,Bad
P4231,Toys,Mobile,Samsung,Item_B,2201,29,1562.71,121,50,2.9,244,Supplier_A,2711,-1148.29,11/6/2033,11/5/2032,Location_C,40,63,Male,Regular,Credit Card,T53231,Completed,8,Not Returned,387,Evening,Bad
P4232,Electronics,Vegetables,Nike,Item_A,485,3,470.45,110,17,2.6,354,Supplier_A,1122,-651.55,11/7/2033,11/6/2032,Location_A,23,51,Male,Regular,Credit Card,T53232,Pending,5,Returned,728,Morning,Average
P4233,Electronics,Vegetables,Nike,Item_D,4276,18,3506.32,173,46,5,133,Supplier_C,1927,1579.32,11/8/2033,11/7/2032,Location_C,40,19,Female,New,Cash,T53233,Completed,5,Returned,753,Morning,Bad
P4234,Clothing,Mobile,Sony,Item_C,2137,22,1666.86,26,58,4.2,150,Supplier_C,614,1052.86,11/9/2033,11/8/2032,Location_A,43,28,Male,Regular,Credit Card,T53234,Cancelled,11,Returned,751,Night,Average
P4235,Groceries,Shirt,Samsung,Item_C,2504,38,1552.48,162,74,3.1,52,Supplier_C,2194,-641.52,11/10/2033,11/9/2032,Location_C,40,26,Male,VIP,Mobile Payment,T53235,Pending,8,Not Returned,722,Evening,Bad
P4236,Clothing,Mobile,Samsung,Item_A,1818,33,1218.06,177,79,2.8,441,Supplier_B,3466,-2247.94,11/11/2033,11/10/2032,Location_C,25,60,Male,New,Mobile Payment,T53236,Cancelled,7,Not Returned,210,Night,Bad
P4237,Groceries,Mobile,Nike,Item_B,1497,16,1257.48,167,85,1.1,425,Supplier_A,763,494.48,11/12/2033,11/11/2032,Location_A,17,43,Female,VIP,Mobile Payment,T53237,Cancelled,14,Not Returned,675,Evening,Bad
P4238,Furniture,Mobile,Apple,Item_B,4762,32,3238.16,83,32,1,227,Supplier_C,1194,2044.16,11/13/2033,11/12/2032,Location_A,11,50,Female,Regular,Cash,T53238,Completed,2,Not Returned,786,Evening,Bad
P4239,Groceries,Mobile,Samsung,Item_B,1696,40,1017.6,116,38,3.7,32,Supplier_B,1708,-690.4,11/14/2033,11/13/2032,Location_B,32,58,Female,VIP,Cash,T53239,Completed,12,Returned,154,Evening,Bad
P4240,Groceries,Mobile,Nike,Item_A,975,9,887.25,61,7,3,273,Supplier_A,3766,-2878.75,11/15/2033,11/14/2032,Location_B,35,22,Male,New,Credit Card,T53240,Pending,11,Not Returned,655,Night,Bad
P4241,Clothing,Shirt,LG,Item_B,186,5,176.7,68,40,1.3,313,Supplier_B,1974,-1797.3,11/16/2033,11/15/2032,Location_A,32,38,Female,Regular,Mobile Payment,T53241,Completed,7,Returned,758,Night,Average
P4242,Clothing,Chairs,Sony,Item_C,640,49,326.4,137,0,4.4,291,Supplier_A,2775,-2448.6,11/17/2033,11/16/2032,Location_C,30,29,Female,Regular,Mobile Payment,T53242,Cancelled,3,Returned,727,Night,Average
P4243,Clothing,Vegetables,Samsung,Item_D,3852,11,3428.28,167,93,2.9,312,Supplier_B,3047,381.28,11/18/2033,11/17/2032,Location_A,48,42,Female,Regular,Credit Card,T53243,Cancelled,9,Returned,261,Evening,Good
P4244,Electronics,Mobile,LG,Item_A,3868,32,2630.24,18,85,2.1,200,Supplier_C,3509,-878.76,11/19/2033,11/18/2032,Location_A,4,47,Female,Regular,Credit Card,T53244,Completed,10,Not Returned,406,Evening,Good
P4245,Groceries,Vegetables,Sony,Item_C,3940,33,2639.8,41,70,4.8,186,Supplier_C,1804,835.8,11/20/2033,11/19/2032,Location_B,47,62,Female,VIP,Credit Card,T53245,Pending,3,Not Returned,142,Morning,Bad
P4246,Clothing,Vegetables,Apple,Item_A,1099,5,1044.05,142,18,1.2,349,Supplier_B,3169,-2124.95,11/21/2033,11/20/2032,Location_A,9,44,Female,Regular,Mobile Payment,T53246,Pending,5,Not Returned,699,Morning,Average
P4247,Toys,Chairs,Nike,Item_C,4754,1,4706.46,160,3,4,188,Supplier_B,2440,2266.46,11/22/2033,11/21/2032,Location_C,31,64,Female,VIP,Credit Card,T53247,Cancelled,1,Returned,851,Morning,Bad
P4248,Toys,Chairs,LG,Item_B,1291,20,1032.8,67,83,4.8,170,Supplier_B,354,678.8,11/23/2033,11/22/2032,Location_A,45,43,Male,Regular,Credit Card,T53248,Completed,2,Returned,637,Morning,Good
P4249,Toys,Mobile,LG,Item_A,1971,27,1438.83,177,79,3.1,357,Supplier_A,1315,123.83,11/24/2033,11/23/2032,Location_A,39,66,Female,New,Cash,T53249,Pending,1,Not Returned,365,Morning,Bad
P4250,Clothing,Chairs,Samsung,Item_C,4055,10,3649.5,184,39,4.2,349,Supplier_C,1049,2600.5,11/25/2033,11/24/2032,Location_A,15,62,Female,VIP,Credit Card,T53250,Pending,1,Returned,672,Night,Good
P4251,Clothing,Mobile,Sony,Item_D,502,47,266.06,103,58,2,229,Supplier_B,1368,-1101.94,11/26/2033,11/25/2032,Location_B,4,30,Female,Regular,Cash,T53251,Completed,6,Not Returned,317,Morning,Good
P4252,Furniture,Vegetables,Samsung,Item_C,2122,1,2100.78,189,86,2.8,253,Supplier_C,2081,19.78,11/27/2033,11/26/2032,Location_B,32,55,Male,New,Mobile Payment,T53252,Cancelled,12,Not Returned,169,Morning,Bad
P4253,Furniture,Shirt,Nike,Item_A,3874,16,3254.16,90,30,2.9,241,Supplier_A,768,2486.16,11/28/2033,11/27/2032,Location_C,27,38,Male,New,Cash,T53253,Cancelled,5,Not Returned,490,Morning,Bad
P4254,Electronics,Mobile,LG,Item_C,4157,10,3741.3,84,41,4.9,320,Supplier_B,954,2787.3,11/29/2033,11/28/2032,Location_C,43,45,Female,New,Mobile Payment,T53254,Completed,12,Returned,199,Evening,Good
P4255,Electronics,Shirt,Samsung,Item_A,2550,41,1504.5,56,56,1.3,101,Supplier_A,2012,-507.5,11/30/2033,11/29/2032,Location_A,36,48,Female,Regular,Cash,T53255,Cancelled,12,Returned,354,Evening,Bad
P4256,Toys,Mobile,Apple,Item_B,1373,21,1084.67,49,50,3.3,303,Supplier_C,218,866.67,12/1/2033,11/30/2032,Location_C,32,43,Female,VIP,Cash,T53256,Cancelled,2,Not Returned,407,Morning,Bad
P4257,Groceries,Mobile,Nike,Item_A,4828,43,2751.96,17,33,1.6,150,Supplier_B,2262,489.96,12/2/2033,12/1/2032,Location_C,39,69,Male,Regular,Credit Card,T53257,Completed,4,Returned,329,Morning,Good
P4258,Toys,Chairs,Samsung,Item_C,2911,20,2328.8,40,8,3.2,401,Supplier_A,1298,1030.8,12/3/2033,12/2/2032,Location_C,33,61,Male,New,Credit Card,T53258,Pending,7,Returned,952,Morning,Bad
P4259,Clothing,Mobile,Nike,Item_C,4387,0,4387,139,66,3.7,288,Supplier_A,335,4052,12/4/2033,12/3/2032,Location_C,41,66,Female,VIP,Mobile Payment,T53259,Completed,11,Not Returned,119,Night,Bad
P4260,Groceries,Chairs,Nike,Item_D,1976,8,1817.92,173,26,3.5,128,Supplier_B,542,1275.92,12/5/2033,12/4/2032,Location_B,29,44,Female,VIP,Cash,T53260,Cancelled,13,Returned,231,Morning,Average
P4261,Electronics,Shirt,Sony,Item_A,4612,20,3689.6,16,92,1.9,384,Supplier_A,688,3001.6,12/6/2033,12/5/2032,Location_A,34,28,Male,VIP,Cash,T53261,Pending,1,Not Returned,448,Evening,Good
P4262,Groceries,Chairs,Samsung,Item_D,564,16,473.76,155,36,2.8,239,Supplier_A,3346,-2872.24,12/7/2033,12/6/2032,Location_B,48,32,Female,New,Mobile Payment,T53262,Cancelled,14,Returned,257,Night,Bad
P4263,Groceries,Mobile,LG,Item_A,3459,2,3389.82,188,57,2,123,Supplier_A,2013,1376.82,12/8/2033,12/7/2032,Location_C,16,68,Male,New,Credit Card,T53263,Cancelled,8,Not Returned,245,Night,Average
P4264,Clothing,Shirt,LG,Item_B,3133,12,2757.04,33,88,1.5,433,Supplier_A,45,2712.04,12/9/2033,12/8/2032,Location_C,4,43,Female,Regular,Credit Card,T53264,Cancelled,12,Returned,556,Night,Bad
P4265,Furniture,Shirt,Samsung,Item_A,2085,27,1522.05,156,55,4,157,Supplier_A,1974,-451.95,12/10/2033,12/9/2032,Location_C,49,49,Male,New,Mobile Payment,T53265,Cancelled,4,Not Returned,632,Evening,Bad
P4266,Toys,Mobile,LG,Item_C,1310,17,1087.3,189,91,2.2,254,Supplier_C,3485,-2397.7,12/11/2033,12/10/2032,Location_C,2,26,Male,New,Cash,T53266,Cancelled,3,Not Returned,730,Morning,Average
P4267,Furniture,Vegetables,Apple,Item_C,271,22,211.38,86,29,3.1,196,Supplier_A,520,-308.62,12/12/2033,12/11/2032,Location_A,19,53,Male,Regular,Mobile Payment,T53267,Pending,8,Not Returned,308,Evening,Average
P4268,Clothing,Laptop,Apple,Item_D,1906,27,1391.38,98,24,3.6,304,Supplier_C,521,870.38,12/13/2033,12/12/2032,Location_C,32,65,Female,New,Credit Card,T53268,Pending,6,Returned,174,Evening,Bad
P4269,Electronics,Chairs,Nike,Item_C,1973,3,1913.81,190,50,1.5,458,Supplier_B,1156,757.81,12/14/2033,12/13/2032,Location_A,1,59,Male,VIP,Mobile Payment,T53269,Completed,3,Not Returned,374,Evening,Average
P4270,Toys,Shirt,Sony,Item_A,686,13,596.82,148,9,3,436,Supplier_A,3850,-3253.18,12/15/2033,12/14/2032,Location_B,31,54,Female,New,Cash,T53270,Cancelled,12,Returned,651,Evening,Average
P4271,Electronics,Mobile,Samsung,Item_D,3027,24,2300.52,153,63,1.4,20,Supplier_A,3607,-1306.48,12/16/2033,12/15/2032,Location_B,22,42,Female,New,Cash,T53271,Completed,10,Not Returned,438,Morning,Average
P4272,Groceries,Mobile,LG,Item_A,3536,11,3147.04,145,92,1.2,442,Supplier_C,3946,-798.96,12/17/2033,12/16/2032,Location_A,44,56,Male,New,Mobile Payment,T53272,Completed,5,Returned,569,Morning,Good
P4273,Toys,Vegetables,Nike,Item_D,4600,38,2852,96,62,3.9,268,Supplier_A,2637,215,12/18/2033,12/17/2032,Location_B,17,44,Female,New,Mobile Payment,T53273,Pending,11,Not Returned,335,Night,Bad
P4274,Clothing,Shirt,LG,Item_C,144,20,115.2,17,92,3,440,Supplier_B,1352,-1236.8,12/19/2033,12/18/2032,Location_A,34,57,Male,VIP,Mobile Payment,T53274,Pending,8,Returned,148,Morning,Good
P4275,Clothing,Vegetables,LG,Item_D,4092,35,2659.8,173,16,3.7,332,Supplier_C,1241,1418.8,12/20/2033,12/19/2032,Location_A,44,57,Female,Regular,Mobile Payment,T53275,Cancelled,5,Not Returned,865,Night,Average
P4276,Furniture,Shirt,LG,Item_C,1502,30,1051.4,67,30,4.5,265,Supplier_A,3593,-2541.6,12/21/2033,12/20/2032,Location_C,45,62,Female,New,Credit Card,T53276,Pending,10,Returned,211,Evening,Good
P4277,Electronics,Shirt,Samsung,Item_C,1407,19,1139.67,56,69,3.5,440,Supplier_C,870,269.67,12/22/2033,12/21/2032,Location_B,40,21,Female,VIP,Credit Card,T53277,Cancelled,6,Returned,497,Morning,Good
P4278,Electronics,Shirt,Apple,Item_B,3926,4,3768.96,85,89,2.7,183,Supplier_C,1093,2675.96,12/23/2033,12/22/2032,Location_A,23,69,Male,Regular,Credit Card,T53278,Cancelled,1,Not Returned,893,Morning,Good
P4279,Groceries,Mobile,Nike,Item_C,151,29,107.21,125,36,1.3,122,Supplier_A,3451,-3343.79,12/24/2033,12/23/2032,Location_A,28,37,Male,Regular,Mobile Payment,T53279,Cancelled,9,Returned,318,Morning,Bad
P4280,Furniture,Vegetables,Sony,Item_D,2147,46,1159.38,195,25,2.8,479,Supplier_B,1947,-787.62,12/25/2033,12/24/2032,Location_C,20,20,Male,VIP,Mobile Payment,T53280,Cancelled,11,Returned,137,Night,Bad
P4281,Clothing,Mobile,LG,Item_A,3650,37,2299.5,101,62,1.1,136,Supplier_B,1375,924.5,12/26/2033,12/25/2032,Location_C,25,62,Female,VIP,Cash,T53281,Pending,3,Not Returned,465,Morning,Bad
P4282,Toys,Shirt,Samsung,Item_A,3890,7,3617.7,4,14,2.1,190,Supplier_A,43,3574.7,12/27/2033,12/26/2032,Location_C,17,65,Male,New,Mobile Payment,T53282,Cancelled,6,Not Returned,431,Evening,Bad
P4283,Toys,Shirt,Samsung,Item_D,3221,21,2544.59,52,7,1.2,334,Supplier_A,1807,737.59,12/28/2033,12/27/2032,Location_C,5,53,Female,VIP,Cash,T53283,Completed,5,Returned,529,Evening,Good
P4284,Electronics,Mobile,Sony,Item_D,3875,38,2402.5,13,72,4.1,301,Supplier_C,3194,-791.5,12/29/2033,12/28/2032,Location_A,3,51,Female,VIP,Credit Card,T53284,Completed,8,Returned,986,Night,Average
P4285,Groceries,Vegetables,Nike,Item_A,3920,23,3018.4,188,22,4.5,125,Supplier_C,3046,-27.6,12/30/2033,12/29/2032,Location_C,1,35,Male,New,Credit Card,T53285,Cancelled,12,Not Returned,241,Evening,Bad
P4286,Clothing,Vegetables,Sony,Item_A,3896,48,2025.92,86,68,4.1,463,Supplier_B,2773,-747.08,12/31/2033,12/30/2032,Location_A,34,61,Female,VIP,Cash,T53286,Cancelled,12,Not Returned,869,Evening,Average
P4287,Toys,Mobile,Nike,Item_B,1907,30,1334.9,127,81,3.4,336,Supplier_A,1511,-176.1,1/1/2034,12/31/2032,Location_A,11,59,Female,Regular,Cash,T53287,Cancelled,11,Returned,599,Night,Good
P4288,Electronics,Vegetables,Nike,Item_C,2929,24,2226.04,109,86,1.9,247,Supplier_B,2941,-714.96,1/2/2034,1/1/2033,Location_A,48,35,Male,VIP,Credit Card,T53288,Completed,2,Not Returned,434,Evening,Good
P4289,Toys,Chairs,Apple,Item_D,3168,22,2471.04,3,99,1.6,61,Supplier_B,3559,-1087.96,1/3/2034,1/2/2033,Location_B,32,64,Male,New,Cash,T53289,Completed,12,Not Returned,567,Evening,Good
P4290,Furniture,Shirt,Nike,Item_C,520,4,499.2,175,78,2.3,427,Supplier_B,3921,-3421.8,1/4/2034,1/3/2033,Location_B,6,27,Male,VIP,Cash,T53290,Pending,14,Not Returned,974,Evening,Good
P4291,Clothing,Vegetables,Nike,Item_B,3489,28,2512.08,49,71,2.2,10,Supplier_C,1796,716.08,1/5/2034,1/4/2033,Location_C,41,54,Male,Regular,Credit Card,T53291,Pending,13,Returned,835,Evening,Average
P4292,Furniture,Vegetables,Sony,Item_B,3120,8,2870.4,53,18,3.7,378,Supplier_B,1758,1112.4,1/6/2034,1/5/2033,Location_A,35,49,Male,New,Cash,T53292,Pending,2,Returned,967,Evening,Bad
P4293,Clothing,Mobile,Nike,Item_D,1975,45,1086.25,122,0,3.6,416,Supplier_B,2027,-940.75,1/7/2034,1/6/2033,Location_B,31,37,Female,Regular,Mobile Payment,T53293,Completed,13,Returned,119,Evening,Bad
P4294,Groceries,Laptop,Sony,Item_D,893,31,616.17,38,8,1.1,353,Supplier_B,1174,-557.83,1/8/2034,1/7/2033,Location_B,44,45,Female,New,Mobile Payment,T53294,Pending,10,Returned,517,Night,Average
P4295,Groceries,Shirt,LG,Item_A,2476,4,2376.96,135,70,3.4,297,Supplier_A,109,2267.96,1/9/2034,1/8/2033,Location_A,16,52,Male,New,Mobile Payment,T53295,Pending,8,Returned,111,Morning,Average
